"HUC8","Site_Num","BFI","Temp_C","Precip_MM","AET_MM","Elevation_M","SOIL_A_PERCENT","SOIL_C_PERCENT","LC_OPEN_WATER_PERCENT","LC_DEVELOPED_LOW_INTENSITY_PERCENT","LC_EVERGREEN_FOREST_PERCENT","LC_HERBACEOUS_PERCENT","BFI.log","Predicted_BFI"
15050202,9471380,0.740116944689492,16.73,233.55,173.033752441406,1344.31,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,1.04657646451282,0.330623496390145
15050202,9471310,0.40083718050815,16.05,326.45,375.187927246094,1723.84,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-0.40197806882349,0.392522644929536
15050202,9470800,0.510451089842153,16.23,317.6,325.695068359375,1623.58,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,0.041810449088803,0.451849795793659
15050202,9470800,0.25744508354255,16.88,441.62,419.038665771484,1623.58,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.05929039993763,0.355069340092539
15050202,9470800,0.487404110803983,16.82,322.4,347.151489257812,1623.58,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-0.0503942190776083,0.419457923057041
15050202,9470800,0.583402421689192,16.7,321.89,460.85546875,1623.58,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,0.336756492591955,0.462342083964849
15050202,9470800,0.455077794313111,17.93,281.15,395.693572998047,1623.58,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-0.180174661767272,0.455734164682324
15050202,9470800,0.336738038852611,16.58,467.22,534.419494628906,1623.58,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-0.677864731710311,0.289565026100607
15050202,9470750,0.374979830428797,16.97,300.63,308.986724853516,1740.64,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-0.510911681528909,0.375808836003896
15060104,9496500,0.319943206750917,10.93,625.94,643.658996582031,1450.74,0,0.588,1e-04,6e-04,0.4797,0.0646,-0.754032813027397,0.356379514102097
15060104,9496500,0.25298696478773,11.23,607.56,438.066619873047,1450.74,0,0.588,1e-04,6e-04,0.4797,0.0646,-1.08274467024188,0.243958761779117
15060104,9496500,0.549642038439099,11.96,458.62,461.904998779297,1450.74,0,0.588,1e-04,6e-04,0.4797,0.0646,0.199224490456087,0.402490722892477
15060104,9496500,0.487677531090187,11.83,420.01,422.277099609375,1450.74,0,0.588,1e-04,6e-04,0.4797,0.0646,-0.0492998583900134,0.354892398405953
15060104,9496500,0.590844433112958,11.34,417.64,429.549194335938,1450.74,0,0.588,1e-04,6e-04,0.4797,0.0646,0.367457313351068,0.356461111008262
15060104,9496500,0.394951904235234,11.08,497.89,482.011871337891,1450.74,0,0.588,1e-04,6e-04,0.4797,0.0646,-0.426543955945146,0.364488647597205
15060104,9496500,0.353387772426863,11.94,607.6,665.1015625,1450.74,0,0.588,1e-04,6e-04,0.4797,0.0646,-0.604180816204118,0.31540380727676
15060104,9496500,0.390250370160527,12.07,456.34,485.663330078125,1450.74,0,0.588,1e-04,6e-04,0.4797,0.0646,-0.446259922109889,0.379406143645791
15060104,9496000,0.418326628970892,10.79,491.48,496.624664306641,1536.47,0,0.588,1e-04,6e-04,0.4797,0.0646,-0.329646535621584,0.326401525521869
15060104,9496000,0.256315446258128,10.3,514.83,417.319793701172,1536.47,0,0.588,1e-04,6e-04,0.4797,0.0646,-1.06520806014384,0.339043657338295
15050202,9471400,0.349544568152748,16.84,256.06,269.15966796875,1207.15,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-0.621041708625118,0.337754450636147
15050202,9471400,0.246153946887287,16.97,300.63,308.986724853516,1207.15,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.11923103301532,0.233361855319165
15040005,9466500,0.433431712351766,14.85,385.97,407.887919499324,770.19,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.267863358753181,0.361443291565544
15040005,9466500,0.384881690689724,15.57,350.26,407.887919499324,770.19,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.468878632014863,0.377920559193212
15040005,9466500,0.265536965084113,15.69,503.34,407.887919499324,770.19,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-1.01738560830068,0.308559117480083
15040005,9466500,0.36950835281305,15.07,355.12,348.849426269531,770.19,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.534326561546604,0.396888360619842
15040005,9466500,0.137475274739975,15.29,589.1,533.605407714844,770.19,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-1.83641973459862,0.290405906753379
15040005,9466500,0.519084616707565,14.79,565.5,569.614990234375,770.19,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.0763755715294556,0.369402561967345
15040005,9466500,0.545199119580734,15.18,392.54,399.140960693359,770.19,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.181291387252664,0.386230607691171
15040005,9466500,0.527368637379409,15.5,367.23,426.266571044922,770.19,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.109584081250097,0.393582666578696
15040005,9466500,0.42691465653551,16.29,386.21,416.010223388672,770.19,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.294450521443767,0.385867425520015
15040005,9466500,0.456315803662884,15.78,417.08,413.425354003906,770.19,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.175183435145727,0.322857944753158
15040005,9466500,0.447441586464045,15.85,408.95,511.978149414062,770.19,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.211013157506764,0.345356577241135
15060101,9490500,0.417298000550988,8.49,732.49,511.605316162109,1313.69,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.333875309304168,0.442408085170583
15060101,9490500,0.415524366030636,8.49,724.41,525.996948242188,1313.69,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.341173837829793,0.443329888132672
15060101,9490500,0.483621177862027,9.52,536.81,427.016540527344,1313.69,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.0655387376675138,0.505871698404692
15060101,9490500,0.48161279944584,10.29,534.93,528.186889648438,1313.69,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.0735819838803351,0.495862431277191
15060101,9490500,0.405641461434706,11.21,351.23,309.574096679688,1313.69,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.382013068022773,0.526661987849837
15050202,9471550,0.215191200075846,15.66,381.2,348.676727294922,1155.6,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.29391318552888,0.202079177237812
15050202,9471550,0.138640768296352,16.82,356.17,385.94384765625,1155.6,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.82662545649336,0.185597541985035
15050202,9471550,0.325329530548818,16.22,358.35,358.097717285156,1155.6,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-0.729385769471837,0.257613687304663
15050202,9471550,0.174780120664114,16.84,389.89,391.562530517578,1155.6,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.55212114065528,0.166098611796459
15050202,9471000,0.222359820350406,15.79,386.57,405.875707538311,1214.85,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.2519670410087,0.232997169602669
15050202,9471000,0.264630428199818,16.49,363.79,405.875707538311,1214.85,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.0220389495725,0.263095804151432
15050202,9471000,0.209416505161455,16.16,195.96,405.875707538311,1214.85,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.32844615735039,0.271031411971057
15050202,9471000,0.35769485228319,16.47,227.47,405.875707538311,1214.85,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-0.585383243732463,0.33293410147292
15050202,9471000,0.252647981260711,16.51,412.04,503.002868652344,1214.85,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.08453917597919,0.270364166138179
15050202,9471000,0.179241461408578,15.25,423.46,414.869873046875,1214.85,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.5214951164821,0.261230744656136
15050202,9471000,0.352008177856854,16.6,478.25,474.712249755859,1214.85,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-0.610223668247067,0.23885119797719
15060102,9494000,0.598300789458859,8.6,746.56,555.344604492188,1330.6,0.0806,0.7298,0.0023,0.0023,0.7938,0.0343,0.398390043829813,0.574484264682607
15060102,9494000,0.612910659542136,9.09,459.55,376.166076660156,1330.6,0.0806,0.7298,0.0023,0.0023,0.7938,0.0343,0.459563662033111,0.602664825587889
15060102,9494000,0.588672188346658,9.52,762.12,591.626770019531,1330.6,0.0806,0.7298,0.0023,0.0023,0.7938,0.0343,0.35847898057937,0.556314496972905
15060102,9494000,0.526641877012395,10.89,417.46,326.905914306641,1330.6,0.0806,0.7298,0.0023,0.0023,0.7938,0.0343,0.106668534216488,0.566083439290042
15020008,9397000,0.185174760953846,10.9,285.64,299.529247342623,1545.1,0.0668,0.3802,7e-04,0.0031,0.1577,0.2782,-1.48167362665083,0.124098428875677
15020008,9397000,0.0732853996434137,11.52,283.19,289.954254150391,1545.1,0.0668,0.3802,7e-04,0.0031,0.1577,0.2782,-2.53728424094077,0.0708012053677885
15020008,9397000,0.0527086341582539,10.86,432.92,357.184692382812,1545.1,0.0668,0.3802,7e-04,0.0031,0.1577,0.2782,-2.88882744020031,0.092597632095843
15020008,9397000,0.113079382006574,11.38,265.32,284.091674804688,1545.1,0.0668,0.3802,7e-04,0.0031,0.1577,0.2782,-2.05966541565936,0.0593205390228529
15020008,9397000,0.0598670377276726,11.05,264.54,250.555160522461,1545.1,0.0668,0.3802,7e-04,0.0031,0.1577,0.2782,-2.75389524918244,0.0512595695926173
15020008,9397000,0.0755070718033785,11.34,282.84,269.823913574219,1545.1,0.0668,0.3802,7e-04,0.0031,0.1577,0.2782,-2.50501908333183,0.0632102881723034
15050202,9470500,0.167655641793894,16.8,328.9,405.875707538311,1285.37,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.60233412270485,0.0689492881063756
15050202,9470500,0.0693522368998075,17.09,382.46,405.875707538311,1285.37,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-2.59668246168779,0.105924599083605
15050202,9470500,0.107144652793901,16.39,473.06,448.433288574219,1285.37,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-2.12024476579959,0.107739527591226
15050202,9470500,0.195662801031344,16.23,317.6,325.695068359375,1285.37,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-1.41362580822036,0.109491117534875
15050202,9470500,0.104634190898454,16.11,478.35,441.767578125,1285.37,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-2.14676198896886,0.0898290600834817
15050202,9470500,0.417514472596101,15.77,348.79,360.275146484375,1285.37,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-0.332985130881717,0.149022066212258
15050202,9470500,0.0565982277152452,16.02,338.27,327.197326660156,1285.37,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-2.81351457719533,0.0990260068558491
15050202,9470500,0.0451449772008667,16.24,395.23,371.742645263672,1285.37,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-3.05168049363015,0.0992573424294688
15050202,9470500,0.0380599048964983,15.67,311.33,332.431793212891,1285.37,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-3.229790814438,0.117731921068831
15050202,9470500,0.085795351995772,16.55,478.65,452.443542480469,1285.37,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-2.36608961763291,0.0574454957547868
15020002,9394500,0.107744779876685,11.77,306.73,292.527169095553,1573.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-2.11398693167943,0.134123995808451
15020002,9394500,0.125952390485412,11.55,343.58,319.508239746094,1573.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-1.93723086504419,0.154818640833502
15020002,9394500,0.119200343144561,11.33,355.92,318.952423095703,1573.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-2.00002456246891,0.171984723519009
15020002,9394500,0.1848671630823,10.02,293.41,320.338928222656,1573.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-1.48371356026945,0.28481592665279
15020002,9394500,0.123536032882738,11.2,343.74,303.507354736328,1573.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-1.95936271580724,0.162686697888329
15020002,9394500,0.497140082240504,10.49,292.67,267.781829833984,1573.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-0.0114397957958355,0.131494714836301
15020002,9394500,0.348965575464334,10.71,305.33,303.817779541016,1573.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-0.623589240582164,0.18827502101392
15020002,9394500,0.222402627003176,11.32,345.09,330.03125,1573.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-1.25171950042151,0.190179619511857
15020002,9394500,0.0881127279077453,11.08,274.48,256.273712158203,1573.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-2.33689938362187,0.185469751917782
15020002,9394500,0.0903109598040115,12.32,255.78,279.710327148438,1573.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-2.3098440029549,0.0662749654700671
15020002,9394500,0.0772606993684339,12.06,286.15,291.909149169922,1573.57,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-2.48016133741539,0.121220892978649
15020005,9394000,0.191066548002166,10.44,445.36,385.685577392578,1586.15,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,-1.4430948678702,0.181535832708999
15020005,9392500,0.171308710761605,9.31,450.54,385.685577392578,1930.44,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,-1.57638044149126,0.237074934523094
15060104,9495000,0.559533110428217,11,556.58,521.942199707031,2023.88,0,0.588,1e-04,6e-04,0.4797,0.0646,0.239267427610358,0.529141362623478
15060104,9495000,0.0649510529294542,10.96,580.74,475.803436279297,2023.88,0,0.588,1e-04,6e-04,0.4797,0.0646,-2.66696492335637,0.380225530515165
15060104,9495000,0.19532906094,11.32,484.19,502.101745605469,2023.88,0,0.588,1e-04,6e-04,0.4797,0.0646,-1.41574779414586,0.452444154966241
15060104,9495000,0.267633774789522,10.71,650.14,594.594787597656,2023.88,0,0.588,1e-04,6e-04,0.4797,0.0646,-1.00666116251124,0.464537865781475
15060104,9495000,0.331363885628633,10.92,526.59,477.289306640625,2023.88,0,0.588,1e-04,6e-04,0.4797,0.0646,-0.702022863556896,0.482662568163113
15060104,9495000,0.531984743940073,11.26,500.16,505.986938476562,2023.88,0,0.588,1e-04,6e-04,0.4797,0.0646,0.128113918321106,0.476391679792301
15060104,9495000,0.0624035646207155,12.37,478.88,451.451995849609,2023.88,0,0.588,1e-04,6e-04,0.4797,0.0646,-2.70969721788318,0.133656511880691
15060104,9495000,0.634296333694177,11.96,458.62,461.904998779297,2023.88,0,0.588,1e-04,6e-04,0.4797,0.0646,0.550692897989761,0.17378150704111
15020005,9390000,0.559123759203325,10.26,417.28,385.685577392578,1806.98,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,0.23760663962685,0.41451672161213
15020005,9390000,0.622744738322508,10.04,386.38,385.685577392578,1806.98,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,0.501214659999905,0.461003294307283
15020005,9390000,0.553963685979406,10.75,213.92,385.685577392578,1806.98,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,0.216698765548887,0.415285255193013
15020005,9390000,0.500827713436002,9.85,450.17,385.685577392578,1806.98,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,0.00331085676840949,0.319839016682459
15050202,9470700,0.293858925696857,16.7,321.89,460.85546875,1487.52,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-0.876715231882698,0.245052768830427
15050202,9470700,0.0588701962538613,17.58,474.13,391.628692626953,1487.52,0.1752,0.5703,1e-04,0.0061,0.0593,0.1751,-2.77174611570002,0.146041792711101
15020005,9392000,0.518098504369699,9.88,263.13,385.685577392578,1999.4,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,0.0724256598038788,0.451574230200456
15020005,9392000,0.520319737777758,9.23,393.05,425.4931640625,1999.4,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,0.0813237413809916,0.449116672312001
15020005,9392000,0.252818976623325,10.04,602.36,553.8935546875,1999.4,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,-1.08363376440007,0.302349113509516
15020005,9390500,0.407273452104272,9.74,363.24,385.685577392578,2015.45,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,-0.375248326916887,0.384263564724775
15020005,9390500,0.501236926994084,11.21,295.03,288.973693847656,2015.45,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,0.00494771806962061,0.397420572443743
15020005,9390500,0.331851743848323,10.84,492.22,381.576202392578,2015.45,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,-0.69982177475082,0.310954085578972
15020005,9390500,0.204535128062448,10.69,473.88,455.826324462891,2015.45,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,-1.35818695223573,0.359086618091639
15020005,9390500,0.5014555308978,11.03,454.12,464.314880371094,2015.45,0.034,0.2705,0.0016,0.0095,0.3298,0.0685,0.00582214003738704,0.340705490402052
15060101,9489700,0.433249453062923,7.69,536.23,534.915832519531,1798.52,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.268605588238669,0.489340750827096
15060101,9489700,0.561435017543939,8.73,560.7,440.654479980469,1798.52,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,0.246988043937515,0.531820142338947
15040005,9460150,0.3818327642972,16.01,303.94,340.838134765625,1707.85,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.481776305832564,0.4999083804006
15040005,9460150,0.583509310171657,16.88,269.29,323.173400878906,1707.85,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.337196299331067,0.45085722684651
15040005,9458200,0.518594821023323,14.55,312.63,368.813232421875,1509.58,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.0744136031496615,0.499873106661649
15060102,9492400,0.53484735164022,8.99,701.07,521.104064941406,1830.43,0.0806,0.7298,0.0023,0.0023,0.7938,0.0343,0.139615754387284,0.589208296739511
15060102,9492400,0.636695405520391,8.58,784.94,498.395782470703,1830.43,0.0806,0.7298,0.0023,0.0023,0.7938,0.0343,0.561049785250487,0.606677954801825
15060102,9492400,0.634691047672052,8.53,635.16,459.666961669922,1830.43,0.0806,0.7298,0.0023,0.0023,0.7938,0.0343,0.552394901110734,0.613108451523331
15060102,9492400,0.516247606954806,8.41,1029.47,719.084045410156,1830.43,0.0806,0.7298,0.0023,0.0023,0.7938,0.0343,0.0650133176306603,0.569228372943133
15060102,9492400,0.538925748010314,8.26,943.76,664.279235839844,1830.43,0.0806,0.7298,0.0023,0.0023,0.7938,0.0343,0.15601870537644,0.576149205184437
15060102,9492400,0.57952915225338,9.94,709.73,396.894348144531,1830.43,0.0806,0.7298,0.0023,0.0023,0.7938,0.0343,0.320840817971979,0.64106481035019
15060101,9489500,0.402234215869255,8.4,582.57,450.568572998047,1747.19,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.39616446639802,0.50098779133534
15060101,9489500,0.483763556724383,9.23,760.17,576.99755859375,1747.19,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.0649686157438673,0.541408910094923
15060101,9489500,0.494366716979108,8.49,724.41,525.996948242188,1747.19,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.0225340855743954,0.497981355084734
15060101,9489500,0.406424590978797,9.31,744.74,527.380187988281,1747.19,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.378765860412102,0.498361482562389
15040005,9460200,0.00117651543925339,14.57,359.18,422.082977294922,902.67,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-6.7440210187688,0.0129720042409443
15040005,9460200,0.064071339309002,14.55,312.63,368.813232421875,902.67,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-2.68154211709041,0.0143190903573652
15060101,9489499,0.45982767485924,8.66,639.3,561.540405273438,1749.5,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.161036409856829,0.510582448798047
15040005,9445000,0.604431366234011,15.08,402.28,407.887919499324,1818.68,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.423963816679652,0.622019919387382
15040005,9445000,0.606360594815453,14.74,513.46,448.684112548828,1818.68,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.432039575087155,0.404244920186744
15040005,9445000,0.532466299254354,15.21,394.81,409.342895507812,1818.68,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.130048174508523,0.553810197334579
15040005,9445000,0.727273394271636,15.19,478.48,454.038848876953,1818.68,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.980832615800461,0.553214876195206
15040005,9458500,0.141335186561307,14.56,386.76,407.887919499324,878.89,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-1.80424436135146,0.241176380407304
15040005,9458500,0.314764691365233,15.42,500.14,452.175872802734,878.89,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.777936947394617,0.139341816207358
15040005,9458500,0.314211272298366,15.23,380.32,362.627593994141,878.89,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.780504001813582,0.157315363521328
14080204,9379200,0.126847458185081,11.63,262.28,246.81413269043,1441.84,0.4417,0.5141,6e-04,0.0011,0.1572,0.0701,-1.92912502558087,0.0976932878314191
14080204,9379200,0.0859272191628001,10.79,293.84,292.743743896484,1441.84,0.4417,0.5141,6e-04,0.0011,0.1572,0.0701,-2.36440954806434,0.0961041617229945
14080204,9379200,0.043544627806761,10.5,194.89,212.609069824219,1441.84,0.4417,0.5141,6e-04,0.0011,0.1572,0.0701,-3.08944779160417,0.125490110511375
14080204,9379200,0.055654375906534,11.71,374.39,367.28564453125,1441.84,0.4417,0.5141,6e-04,0.0011,0.1572,0.0701,-2.83133151908265,0.0709976782805991
14080204,9379200,0.0221861656270558,11.41,276.48,252.283874511719,1441.84,0.4417,0.5141,6e-04,0.0011,0.1572,0.0701,-3.78585037383872,0.0856419875103375
15020002,9388000,0.0913134004311105,10.36,338.46,292.527169095553,1644.13,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-2.29770270933082,0.16428611532773
15020002,9388000,0.304690723096346,10.71,236.71,221.438751220703,1644.13,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-0.825059509815798,0.275329901111402
15020002,9388000,0.186658967659605,10.7,372.03,287.930480957031,1644.13,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-1.47186724603681,0.0921921481045716
15020002,9386500,0.112583869068529,11.2,343.74,303.507354736328,1648.35,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-2.06461556979858,0.182156565326613
15040005,9445500,0.760092352930107,15.12,266.18,407.887919499324,1780.57,0.0881,0.388,0.002,0.0035,0.1895,0.0527,1.15318589750055,0.631759759761845
15040005,9445500,0.339660842695524,15.02,399.48,407.887919499324,1780.57,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.664805979465042,0.430794120457123
15040005,9445500,0.310769581940483,15.15,286.08,326.116333007812,1780.57,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.796523895495923,0.457848641024678
15060102,9490800,0.676207632097025,7.89,624.53,555.470520019531,2558.24,0.0806,0.7298,0.0023,0.0023,0.7938,0.0343,0.736397706394073,0.648099366470307
15040006,9457000,0.00560578075771558,15.53,272.52,339.886327420748,904.24,0.2123,0.5481,1e-04,0.0013,0.0461,0.1356,-5.17833538339546,0.00408032126858057
15040006,9457000,0.0046878566350819,16.63,341.22,358.530395507812,904.24,0.2123,0.5481,1e-04,0.0013,0.0461,0.1356,-5.3580809293326,0.00658509100320846
15080301,9537500,0.0271705618659112,15.79,356.34,388.422000356821,1194.67,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-3.57807466912602,0.0570968835810319
15080301,9537500,0.046929425887397,17.5,211.41,249.751434326172,1194.67,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-3.01104405924518,0.00837055259876089
15080301,9537500,0.0842863686037601,16.42,460.95,451.414489746094,1194.67,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-2.38548353540548,0.0231113930967414
15060101,9489200,0.567792449516986,8.5,499.49,387.492828369141,2368.57,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,0.272850032362017,0.504320133534998
15060101,9489200,0.617743933390996,8.4,582.57,450.568572998047,2368.57,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,0.47998330885639,0.44725148687329
15060101,9489200,0.455223417769501,8.03,586.78,456.609252929688,2368.57,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.179587443252092,0.461344606108553
15060101,9489200,0.707654784520108,8.73,560.7,440.654479980469,2368.57,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,0.884021033534748,0.480465151694148
15040005,9447800,0.556687809538898,16.01,303.94,340.838134765625,1058.55,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.227730356507815,0.60364670902637
15040005,9447800,0.640591878215815,15.78,417.08,413.425354003906,1058.55,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.577933986423525,0.518784689061009
15040005,9447800,0.799956228874129,16.26,250.75,313.725372314453,1058.55,0.0881,0.388,0.002,0.0035,0.1895,0.0527,1.38602081403174,0.717096786896992
15040005,9447800,0.840517823772461,16,275.17,415.361755371094,1058.55,0.0881,0.388,0.002,0.0035,0.1895,0.0527,1.66208599058693,0.685063807484574
15040005,9447800,0.784512156107335,15.88,311.19,366.469024658203,1058.55,0.0881,0.388,0.002,0.0035,0.1895,0.0527,1.29215756830772,0.585855711593112
15040005,9446000,0.604495224540389,15.16,448.29,407.887919499324,1514.24,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.424230908551351,0.433439081062908
15080301,9537200,0.605276092126174,15.77,361.06,353.252502441406,1410.2,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,0.42749815145486,0.281675999975621
15080301,9537200,0.514885959551801,15.24,302.01,324.082336425781,1410.2,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,0.0595614401369466,0.285872501830686
15080301,9537200,0.750301181469341,16.75,256.04,297.589874267578,1410.2,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,1.10021923549373,0.111683588537668
15080301,9537200,0.196237182722304,17.13,372.81,398.4609375,1410.2,0.159,0.6464,6e-04,0.0029,0.0637,0.1622,-1.40998017871045,0.305715242775988
15020002,9386300,0.202108369860692,12.38,292.38,276.949157714844,1684.11,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-1.37316874839373,0.0171219837104783
15020002,9386300,0.0252278140259503,12.19,406.22,446.853118896484,1684.11,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-3.6542566712425,0.0154149093027144
15020002,9386300,0.154480868508278,12.55,195.5,207.930053710938,1684.11,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-1.69988053526719,0.11367203913669
15020002,9386300,0.038597172156031,11.76,374.13,374.516815185547,1684.11,0.0796,0.3133,3e-04,0.0044,0.0758,0.1573,-3.21521448325615,0.0406961739942741
15040005,9448500,0.574532954534632,15.59,323.87,407.887919499324,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.300369961708864,0.511396816051381
15040005,9448500,0.471651062834775,15.15,286.08,326.116333007812,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.113517492740924,0.506957121058291
15040005,9448500,0.445930363936433,14.17,339.4,346.762359619141,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,-0.217127570555637,0.495365905091734
15040005,9448500,0.595734824440161,14.54,382.51,422.215667724609,957.03,0.0881,0.388,0.002,0.0035,0.1895,0.0527,0.387724604831374,0.517263167783562
